agent,timestep,mean,variance,std_dev,q1,q3,median,mad
0,352,0.11949346997636431,0.10166218991836343,0.3188450876497291,0.0027732938528060914,0.05211333632469177,0.012067124247550964,0.011432507634162902
0,353,0.12376251423612555,0.10380303997883795,0.3221847916628561,0.003190276026725769,0.051949995756149295,0.012473055720329284,0.011709973216056824
0,354,0.12344294155531742,0.10267124699034139,0.3204235431274384,0.00422319769859314,0.051799023151397706,0.014214110374450684,0.013235688209533691
0,355,0.12512338191587874,0.10295243471333206,0.32086201818434673,0.004212643951177597,0.05592248141765595,0.016527551412582397,0.015223115682601929
0,356,0.12733680309450374,0.1030743550008087,0.32105195062607655,0.004383494704961776,0.05221217274665833,0.015784333646297454,0.01462864726781845
0,357,0.12366319471534262,0.10171496744548177,0.3189278404991978,0.0045557856559753414,0.05186188817024231,0.015869094431400298,0.014937318861484526
0,358,0.12038156711991795,0.1009621783988657,0.3177454616495186,0.0037096396088600156,0.0516925573348999,0.014248421788215638,0.013603571057319642
0,359,0.11916234247544978,0.10126166140095978,0.31821637513013024,0.0025462865829467773,0.043806716054677966,0.013730531930923462,0.013199609518051148
0,360,0.11878733834170775,0.1025528747961077,0.3202387777832468,0.003912235423922539,0.048715312778949735,0.017355239391326903,0.016504341363906862
0,361,0.11287913975184377,0.10138027547020852,0.3184026938802631,0.005171523243188858,0.045677784085273745,0.016446087509393692,0.015289530903100968
0,362,0.1124256455703922,0.10132942967379988,0.31832283875619083,0.00575592927634716,0.04715845584869385,0.014104645699262619,0.01336776539683342
0,363,0.11179943204573965,0.10137540029355892,0.31839503811077036,0.005734573304653168,0.05195669233798981,0.01404605954885483,0.013365070521831515
0,364,0.11059039270748267,0.10109646547383595,0.31795670377244123,0.005694537609815597,0.04524224698543549,0.011854884773492814,0.011175061017274859
0,365,0.11050941613705259,0.10124152984930193,0.3181847416978098,0.0033433616161346437,0.04445083066821098,0.010946029424667358,0.010196506977081299
0,366,0.11103006251480264,0.10098840392180902,0.3177867271013832,0.003332078829407692,0.044761797040700914,0.011208642274141312,0.010460836440324785
0,367,0.1117772802548564,0.10088775355547608,0.31762832612264935,0.003596270829439163,0.04571201205253601,0.011374311149120332,0.010697512328624727
0,368,0.11458368879225517,0.10264117241592763,0.32037661028222336,0.0057593010365962986,0.047265923023223876,0.01201377809047699,0.011300560832023621
0,369,0.11471169927053979,0.10222553530610339,0.3197272827052821,0.006020631641149521,0.0644796371459961,0.011556853353977204,0.01091400533914566
0,370,0.11667266473174097,0.1021454530405958,0.3196020228981597,0.006081340461969375,0.06336085796356201,0.011525824666023254,0.010877874493598939
0,371,0.11817231088876723,0.10275112661479392,0.3205481658265945,0.004239751398563385,0.052682524919509886,0.015415376424789429,0.014700251817703248
0,372,0.11866904776957302,0.10310095854521353,0.3210933797903867,0.002966642379760742,0.04651411771774292,0.01871241331100464,0.017740535736083984
0,373,0.11957223099139001,0.1034124790780508,0.32157810727419056,0.0029766678810119627,0.04908794164657593,0.017877787351608276,0.017113417387008667
0,374,0.12114336985680793,0.10319732602086437,0.32124340619048414,0.0029702544212341308,0.05821850895881653,0.017364095151424407,0.01662031263113022
0,375,0.12050958363546264,0.10338700967075085,0.3215385041806826,0.0029769539833068848,0.06541579365730285,0.01791077256202698,0.01719626784324646
0,376,0.12243488364749484,0.10312897135115069,0.32113699779245414,0.003012138605117798,0.08020437955856323,0.018390774726867676,0.017631447315216063
0,377,0.12284371611144808,0.10318113914791777,0.32121821110876914,0.004204417765140534,0.08114745616912841,0.014894881844520569,0.014216557145118713
0,378,0.12291514837079577,0.10306290538367036,0.32103411872209214,0.00537792444229126,0.06288129091262817,0.018713343143463134,0.01795969009399414
0,379,0.12206304930978353,0.10397225339204617,0.3224472877728175,0.0036399245262145998,0.062196004390716556,0.01831241846084595,0.017336487770080566
0,380,0.12167829612890879,0.10441575050769497,0.32313426080763236,0.0029506683349609375,0.06237539052963257,0.014883327484130859,0.014168059825897215
0,381,0.12051815455158552,0.10492000324327147,0.3239135737249544,0.0028392314910888673,0.05728942155838013,0.01628345251083374,0.01515573263168335
0,382,0.12044742852449417,0.10484361630161286,0.32379563971989006,0.002065110206604004,0.05791664123535156,0.016722893714904784,0.01582595109939575
0,383,0.11951884685291186,0.10505132189821656,0.32411621665417567,0.0020595908164978026,0.062251883745193484,0.01660376340150833,0.015842719376087187
0,384,0.12048239313893847,0.10500487365404003,0.3240445550445803,0.0020699143409729005,0.05771771669387817,0.013355617225170136,0.012766210734844208
0,385,0.12109019759628509,0.10433493696759281,0.32300919022156754,0.002966618537902832,0.05719679594039917,0.018537473678588868,0.017633065581321713
0,386,0.12107143044471742,0.10373589118475454,0.32208056629476195,0.0029588580131530763,0.05562949180603027,0.017550861835479735,0.01683109998703003
0,387,0.12022297759850817,0.10354486389092811,0.3217838776118656,0.002943611145019531,0.05427290797233582,0.017586171627044678,0.01682896614074707
0,388,0.11861200084288916,0.10333664492323068,0.3214601762632981,0.0029448151588439943,0.053812277317047116,0.018809032440185548,0.01783212423324585
0,389,0.11614615019824771,0.1034102110996029,0.32157458092890817,0.002956283092498779,0.0570337176322937,0.018649721145629884,0.017361223697662354
0,390,0.11707470433579553,0.10328134068165848,0.3213741443888392,0.0029431581497192383,0.05674813985824585,0.017793817818164824,0.016686172783374784
0,391,0.11727231187952891,0.10302422968913082,0.32097387695750385,0.0029464364051818848,0.053660279512405394,0.018460214138031006,0.01691736578941345
0,392,0.11750747972064547,0.10252942341726255,0.3202021602320361,0.0029739975929260255,0.05615488290786743,0.018364882469177245,0.01710352897644043
0,393,0.11795495730307366,0.10267936905868018,0.32043621683367846,0.0029645323753356933,0.05629366636276245,0.018261265754699708,0.017280733585357668
0,394,0.1181874119242032,0.10234087291851401,0.3199076005951,0.0029828190803527833,0.0566322922706604,0.018307602405548094,0.01754481792449951
0,395,0.11647684365510942,0.10253234668298333,0.3202067249184241,0.0029925227165222166,0.05712898969650269,0.012691031396389007,0.012168382108211516
0,396,0.11559616863727572,0.10329238144308849,0.3213913213562066,0.003015244007110596,0.0481472373008728,0.01618640422821045,0.015423619747161865
0,397,0.11501389493544896,0.1036900939930717,0.322009462583123,0.0030050754547119142,0.05527384281158447,0.01378476619720459,0.013067591190338134
0,398,0.11796372575177391,0.10581655194105456,0.3252945618067639,0.0038823034614324566,0.05688660740852356,0.014937171339988708,0.01407255232334137
0,399,0.11996638153425673,0.10582087681905615,0.32530120937226187,0.0050401614978909486,0.06336404383182526,0.018219780921936036,0.01741187125444412
0,400,0.1216596172106537,0.10569964331271899,0.32511481558476996,0.004939596727490425,0.06593891978263855,0.01668036952614784,0.015999574214220047
0,401,0.12441141325980426,0.10622953855414763,0.32592873232372077,0.0036749951541423798,0.06027730107307434,0.014635932445526124,0.013954654335975647
0,402,0.12705108455636285,0.10770292981657757,0.3281812453760537,0.005034441128373146,0.06039694547653198,0.015115635842084883,0.014380501955747603
0,403,0.12704651533541356,0.10740889280537433,0.32773295959572685,0.005141525715589523,0.06364267021417618,0.01853803098201752,0.017402592301368716
0,404,0.1265370703048327,0.10656669031768665,0.32644553958920414,0.004625353589653969,0.06394067108631134,0.02020300328731537,0.018672099709510802
0,405,0.12577698787843639,0.10588201911969973,0.325395173780589,0.0063323058187961575,0.06282975971698761,0.019975458830595018,0.01910868212580681
0,406,0.12694821058010514,0.10518377627394146,0.32432048389508406,0.006007490307092666,0.07948216199874877,0.020175521820783617,0.019308196753263476
0,407,0.13038877289403572,0.10805885201635909,0.32872306279961416,0.005219510011374951,0.062054875493049624,0.023297029733657836,0.021603953838348386
0,408,0.138454762050374,0.11600099461309604,0.3405891874576996,0.0056853614747524265,0.06193371023982763,0.020053333789110183,0.019181860238313676
0,409,0.14632024932652712,0.12758680160103417,0.357192947300243,0.005641648545861244,0.0778421938419342,0.02142685726284981,0.020554352551698685
0,410,0.1524330841038715,0.13704349260391,0.37019385813909716,0.005237383767962456,0.08259864747524262,0.021900255233049393,0.021028286963701247
0,411,0.15417928873476658,0.14052005837378923,0.37486005171769,0.005333961546421051,0.08088501393795014,0.02255958877503872,0.021417492255568507
0,412,0.15012960313734683,0.12645973248316397,0.3556117721380494,0.005839690193533898,0.0839921623468399,0.01998135820031166,0.01921480819582939
0,413,0.1472753810611638,0.12125133905112268,0.3482116296896511,0.005732417479157447,0.08321485817432403,0.01874888837337494,0.01788161098957062
0,414,0.1435215659100901,0.11516959558102849,0.3393664620745964,0.0058632586151361465,0.08435202538967132,0.020242857933044436,0.019091093540191652
0,415,0.13844403866678473,0.11017873572272735,0.3319318239077527,0.005769839696586132,0.08422198295593261,0.02118915691971779,0.020037875324487687
0,416,0.13199835787103933,0.10634904549837144,0.3261120137289815,0.005677186138927937,0.08311064839363098,0.02021729126572609,0.019069830328226088
0,417,0.12951929188248787,0.10619351444487343,0.32587346385502675,0.004873163998126984,0.06926052570343018,0.02093270793557167,0.020064917951822282
